Sample no.,X,Y
33133,99.41,56.02
33134,99.41,56.02
33135,99.41,56.02
33136,99.41,56.02
33137,99.41,56.02
33138,99.41,56.02
33139,99.41,56.02
33140,99.41,56.02
33141,99.41,56.02
33142,99.41,56.02
33143,99.41,56.02
33144,99.41,56.02
33145,99.41,56.02
33146,99.41,56.02
33147,99.41,56.02
33148,99.41,56.02
33149,99.41,56.02
33150,99.41,56.02
33151,99.41,56.02
33152,99.41,56.02
33153,99.41,56.02
33154,99.41,56.02
33155,99.41,56.02
33156,99.41,56.02
33157,99.41,56.02
33158,99.41,56.02
33159,99.41,56.02
33160,99.41,56.02
33161,99.41,56.02
33162,99.41,56.02
33163,99.41,56.02
33164,99.41,56.02
33165,99.41,56.02
33166,99.41,56.02
33167,99.41,56.02
33168,99.41,56.02
33169,99.41,56.02
33170,99.41,56.02
33171,99.41,56.02
33172,99.41,56.02
33173,100.21,56.03
33174,99.41,56.02
33175,99.41,56.02
33176,99.41,56.02
33177,99.41,56.02
33178,99.41,56.02
33179,99.41,56.02
33180,99.41,56.02
33181,99.41,56.02
33182,99.41,56.02
33183,99.41,56.02
33184,99.41,56.02
33185,99.41,56.02
33186,99.41,56.02
33187,99.41,56.02
33188,99.41,56.02
33189,99.41,56.02
33190,99.41,56.02
33191,99.41,56.02
33192,99.41,56.02
33193,99.41,56.02
33194,99.41,56.02
33195,99.41,56.02
33196,99.41,56.02
33197,99.41,56.02
33198,99.41,56.02
33199,99.41,56.02
33200,99.41,56.02
33201,99.41,56.02
33202,99.41,56.02
33203,99.41,56.02
33204,99.41,56.02
33205,99.41,56.02
33206,99.41,56.02
33207,99.41,56.02
33208,99.41,56.02
33209,99.41,56.02
33210,99.41,56.02
33211,99.41,56.02
33212,99.41,56.02
33213,99.41,56.02
33214,99.41,56.02
33215,99.41,56.02
33216,99.41,56.02
33217,99.41,56.02
33218,99.41,56.02
33219,99.41,56.02
33220,99.41,56.02
33221,99.41,56.02
33222,99.41,56.02
33223,99.41,56.02
33224,99.41,56.02
33225,99.41,56.02
33226,99.41,56.02
33227,99.41,56.02
33228,99.41,56.02
33229,99.41,56.02
33230,99.41,56.02
33231,99.41,56.02
33232,99.41,56.02
33233,99.41,56.02
33234,99.41,56.02
33235,99.41,56.02
33236,99.41,56.02
33237,99.41,56.02
33238,99.41,56.02
33239,99.41,56.02
33240,99.41,56.02
33241,99.41,56.02
33242,99.41,56.02
33243,99.41,56.02
33244,99.41,56.02
33245,99.41,56.02
33246,99.41,56.02
33247,99.41,56.02
33248,99.41,56.02
33249,99.41,56.02
33250,99.41,56.02
33251,99.41,56.02
33252,99.41,56.02
33253,99.41,56.02
33254,99.41,56.02
33255,99.41,56.02
33256,99.41,56.02
33257,99.41,56.02
33258,99.41,56.02
33259,99.41,56.02
33260,99.41,56.02
33261,99.41,56.02
33262,99.41,56.02
33263,99.41,56.02
33264,99.41,56.02
33265,99.41,56.02
33266,99.41,56.02
33267,99.41,56.02
33268,99.41,56.02
33269,99.41,56.02
33270,99.41,56.02
33271,99.41,56.02
33272,99.41,56.02
33273,99.41,56.02
33274,99.41,56.02
33275,99.41,56.02
33276,99.41,56.02
33277,99.41,56.02
33278,99.41,56.02
33279,99.41,56.02
33280,99.41,56.02
33281,99.41,56.02
33282,99.41,56.02
33283,99.41,56.02
33284,99.41,56.02
33285,99.41,56.02
33286,99.41,56.02
33287,99.41,56.02
33288,100.21,56.03
33289,99.41,56.02
33290,99.41,56.02
33291,100.21,56.03
33292,99.41,56.02
33293,99.41,56.02
33294,99.41,56.02
33295,99.41,56.02
33296,99.41,56.02
33297,99.41,56.02
33298,99.41,56.02
33299,99.41,56.02
33300,99.41,56.02
33301,99.41,56.02
33302,99.41,56.02
33303,100.21,56.03
33304,99.41,56.02
33305,99.41,56.02
33306,99.41,56.02
33307,99.41,56.02
33308,99.41,56.02
33309,99.41,56.02
33310,99.41,56.02
33311,99.41,56.02
33312,99.41,56.02
33313,99.41,56.02
33314,99.41,56.02
33315,99.41,56.02
33316,99.41,56.02
33317,99.41,56.02
33318,99.41,56.02
33319,99.41,56.02
33320,99.41,56.02
33321,99.41,56.02
33322,99.41,56.02
33323,99.41,56.02
33324,99.41,56.02
33325,99.41,56.02
33326,99.41,56.02
33327,99.41,56.02
33328,99.41,56.02
33329,99.41,56.02
33330,99.41,56.02
33331,99.41,56.02
33332,99.41,56.02
33333,99.41,56.02
33334,99.41,56.02
33335,99.41,56.02
33336,99.41,56.02
33337,99.41,56.02
33338,99.41,56.02
33339,99.41,56.02
33340,100.21,56.03
33341,99.41,56.02
33342,99.41,56.02
33343,99.41,56.02
33344,99.41,56.02
33345,99.41,56.02
33346,99.41,56.02
33347,99.41,56.02
33348,99.41,56.02
33349,99.41,56.02
33350,99.41,56.02
33351,99.41,56.02
33352,99.41,56.02
33353,99.41,56.02
33354,99.41,56.02
33355,99.41,56.02
33356,99.41,56.02
33357,99.41,56.02
33358,99.41,56.02
33359,99.41,56.02
33360,99.41,56.02
33361,99.41,56.02
33362,99.41,56.02
33363,99.41,56.02
33364,99.41,56.02
33365,99.41,56.02
33366,99.41,56.02
33367,99.41,56.02
33368,99.41,56.02
33369,99.41,56.02
33370,99.41,56.02
33371,99.41,56.02
33372,99.41,56.02
33373,99.41,56.02
33374,99.41,56.02
33375,99.41,56.02
33376,99.41,56.02
33377,99.41,56.02
33378,99.41,56.02
33379,99.41,56.02
33380,99.41,56.02
33381,99.41,56.02
33382,99.41,56.02
33383,99.41,56.02
33384,99.41,56.02
33385,99.41,56.02
33386,99.41,56.02
33387,99.41,56.02
33388,99.41,56.02
33389,99.41,56.02
33390,99.41,56.02
33391,99.41,56.02
33392,99.41,56.02
33393,99.41,56.02
33394,99.41,56.02
33395,99.41,56.02
33396,99.41,56.02
33397,99.41,56.02
33398,99.41,56.02
33399,99.41,56.02
33400,99.41,56.02
33401,99.41,56.02
33402,99.41,56.02
33403,99.41,56.02
33404,99.41,56.02
33405,99.41,56.02
33406,99.41,56.02
33407,99.41,56.02
33408,99.41,56.02
33409,99.41,56.02
33410,99.41,56.02
33411,99.41,56.02
33412,99.41,56.02
33413,99.41,56.02
33414,99.41,56.02
33415,99.41,56.02
33416,99.41,56.02
33417,99.41,56.02
33418,100.21,56.03
33419,99.41,56.02
33420,99.41,56.02
33421,99.41,56.02
33422,99.41,56.02
33423,99.41,56.02
33424,99.41,56.02
33425,99.41,56.02
33426,99.41,56.02
33427,99.41,56.02
33428,99.41,56.02
33429,99.41,56.02
33430,100.21,56.03
33431,100.21,56.03
33432,99.41,56.02
33433,99.41,56.02
33434,100.21,56.03
33435,99.41,56.02
33436,99.41,56.02
33437,99.41,56.02
33438,99.41,56.02
33439,100.21,56.03
33440,99.41,56.02
33441,99.41,56.02
33442,100.21,56.03
33443,99.41,56.02
33444,99.41,56.02
33445,99.41,56.02
33446,99.41,56.02
33447,99.41,56.02
33448,99.41,56.02
33449,99.41,56.02
33450,99.41,56.02
33451,99.41,56.02
33452,99.41,56.02
33453,99.41,56.02
33454,99.41,56.02
33455,99.41,56.02
33456,99.41,56.02
33457,99.41,56.02
33458,99.41,56.02
33459,99.41,56.02
33460,99.41,56.02
33461,99.41,56.02
33462,99.41,56.02
33463,99.41,56.02
33464,99.41,56.02
33465,99.41,56.02
33466,99.41,56.02
33467,99.41,56.02
33468,99.41,56.02
33469,99.41,56.02
33470,99.41,56.02
33471,99.41,56.02
33472,99.41,56.02
33473,99.41,56.02
33474,99.41,56.02
33475,99.41,56.02
33476,99.41,56.02
33477,99.41,56.02
33478,99.41,56.02
33479,99.41,56.02
33480,99.41,56.02
33481,99.41,56.02
33482,99.41,56.02
33483,99.41,56.02
33484,100.21,56.03
33485,99.41,56.02
33486,99.41,56.02
33487,99.41,56.02
33488,99.41,56.02
33489,99.41,56.02
33490,99.41,56.02
33491,99.41,56.02
33492,99.41,56.02
33493,99.41,56.02
33494,99.41,56.02
33495,99.41,56.02
33496,99.41,56.02
33497,99.41,56.02
33498,99.41,56.02
33499,99.41,56.02
33500,99.41,56.02
33501,99.41,56.02
33502,99.41,56.02
33503,99.41,56.02
33504,99.41,56.02
33505,99.41,56.02
33506,99.41,56.02
33507,99.41,56.02
33508,99.41,56.02
33509,100.21,56.03
33510,99.41,56.02
33511,99.41,56.02
33512,99.41,56.02
33513,99.41,56.02
33514,100.21,56.03
33515,100.21,56.03
33516,100.21,56.03
33517,100.21,56.03
33518,100.21,56.03
33519,99.41,56.02
33520,99.41,56.02
33521,99.41,56.02
33522,99.41,56.02
33523,99.41,56.02
33524,99.41,56.02
33525,99.41,56.02
33526,99.41,56.02
33527,99.41,56.02
33528,99.41,56.02
33529,99.41,56.02
33530,99.41,56.02
33531,99.41,56.02
33532,99.41,56.02
33533,99.41,56.02
33534,99.41,56.02
33535,99.41,56.02
33536,99.41,56.02
33537,99.41,56.02
33538,99.41,56.02
33539,99.41,56.02
33540,99.41,56.02
33541,99.41,56.02
33542,99.41,56.02
33543,100.21,56.03
33544,99.41,56.02
33545,99.41,56.02
33546,99.41,56.02
33547,99.41,56.02
33548,99.41,56.02
33549,99.41,56.02
33550,99.41,56.02
33551,99.41,56.02
33552,99.41,56.02
33553,99.41,56.02
33554,99.41,56.02
33555,99.41,56.02
33556,99.41,56.02
33557,99.41,56.02
33558,99.41,56.02
33559,99.41,56.02
33560,99.41,56.02
33561,99.41,56.02
33562,99.41,56.02
33563,99.41,56.02
33564,99.41,56.02
33565,99.41,56.02
33566,99.41,56.02
33567,99.41,56.02
33568,99.41,56.02
33569,100.21,56.03
33570,100.21,56.03
33571,99.41,56.02
33572,100.21,56.03
33573,99.41,56.02
33574,99.41,56.02
33575,100.21,56.03
33576,99.41,56.02
33577,99.41,56.02
33578,100.21,56.03
33579,99.41,56.02
33580,99.41,56.02
33581,99.41,56.02
33582,99.41,56.02
33583,99.41,56.02
33584,99.41,56.02
33585,99.41,56.02
33586,99.41,56.02
33587,99.41,56.02
33588,99.41,56.02
33589,99.41,56.02
33590,99.41,56.02
33591,99.41,56.02
33592,99.41,56.02
33593,99.41,56.02
33594,99.41,56.02
33595,99.41,56.02
33596,99.41,56.02
33597,99.41,56.02
33598,99.41,56.02
33599,99.41,56.02
33600,99.41,56.02
33601,99.41,56.02
33602,99.41,56.02
33603,99.41,56.02
33604,99.41,56.02
33605,99.41,56.02
33606,99.41,56.02
33607,99.41,56.02
33608,99.41,56.02
33609,99.41,56.02
33610,99.41,56.02
33611,99.41,56.02
33612,99.41,56.02
33613,99.41,56.02
33614,99.41,56.02
33615,99.41,56.02
33616,99.41,56.02
33617,99.41,56.02
33618,99.41,56.02
33619,99.41,56.02
33620,99.41,56.02
33621,99.41,56.02
33622,99.41,56.02
33623,99.41,56.02
33624,100.21,56.03
33625,99.41,56.02
33626,99.41,56.02
33627,99.41,56.02
33628,99.41,56.02
33629,99.41,56.02
33630,99.41,56.02
33631,99.41,56.02
33632,99.41,56.02
33633,99.41,56.02
33634,99.41,56.02
33635,99.41,56.02
33636,99.41,56.02
33637,99.41,56.02
33638,99.41,56.02
33639,99.41,56.02
33640,99.41,56.02
33641,99.41,56.02
33642,99.41,56.02
33643,99.41,56.02
33644,99.41,56.02
33645,99.41,56.02
33646,99.41,56.02
33647,99.41,56.02
33648,99.41,56.02
33649,99.41,56.02
33650,99.41,56.02
33651,99.41,56.02
33652,99.41,56.02
33653,99.41,56.02
33654,99.41,56.02
33655,99.41,56.02
33656,99.41,56.02
33657,99.41,56.02
33658,99.41,56.02
33659,99.41,56.02
33660,99.41,56.02
33661,99.41,56.02
33662,99.41,56.02
33663,99.41,56.02
33664,99.41,56.02
33665,99.41,56.02
33666,99.41,56.02
33667,99.41,56.02
33668,99.41,56.02
33669,99.41,56.02
33670,99.41,56.02
33671,99.41,56.02
33672,99.41,56.02
33673,99.41,56.02
33674,99.41,56.02
33675,99.41,56.02
33676,99.41,56.02
33677,99.41,56.02
33678,99.41,56.02
33679,99.41,56.02
33680,99.41,56.02
33681,99.41,56.02
33682,99.41,56.02
33683,99.41,56.02
33684,99.41,56.02
33685,99.41,56.02
33686,99.41,56.02
33687,99.41,56.02
33688,99.41,56.02
33689,99.41,56.02
33690,99.41,56.02
33691,99.41,56.02
33692,99.41,56.02
33693,99.41,56.02
33694,99.41,56.02
33695,99.41,56.02
33696,99.41,56.02
33697,99.41,56.02
33698,99.41,56.02
33699,99.41,56.02
33700,99.41,56.02
33701,99.41,56.02
33702,99.41,56.02
33703,99.41,56.02
33704,99.41,56.02
33705,99.41,56.02
33706,99.41,56.02
33707,99.41,56.02
33708,99.41,56.02
33709,99.41,56.02
33710,99.41,56.02
33711,99.41,56.02
33712,99.41,56.02
33713,99.41,56.02
33714,99.41,56.02
33715,99.41,56.02
33716,99.41,56.02
33717,99.41,56.02
33718,99.41,56.02
33719,99.41,56.02
33720,99.41,56.02
33721,99.41,56.02
33722,99.41,56.02
33723,99.41,56.02
33724,99.41,56.02
33725,99.41,56.02
33726,99.41,56.02
33727,99.41,56.02
33728,99.41,56.02
33729,99.41,56.02
33730,99.41,56.02
33731,99.41,56.02
33732,99.41,56.02
33733,99.41,56.02
33734,99.41,56.02
33735,99.41,56.02
33736,99.41,56.02
33737,99.41,56.02
33738,99.41,56.02
33739,99.41,56.02
33740,99.41,56.02
33741,99.41,56.02
33742,99.41,56.02
33743,99.41,56.02
33744,99.41,56.02
33745,100.21,56.03
33746,99.41,56.02
33747,99.41,56.02
33748,99.41,56.02
33749,99.41,56.02
33750,99.41,56.02
33751,99.41,56.02
33752,99.41,56.02
33753,99.41,56.02
33754,99.41,56.02
33755,99.41,56.02
33756,99.41,56.02
33757,99.41,56.02
33758,99.41,56.02
33759,99.41,56.02
33760,100.21,56.03
33761,99.41,56.02
33762,99.41,56.02
33763,99.41,56.02
33764,99.41,56.02
33765,99.41,56.02
33766,100.21,56.03
33767,99.41,56.02
33768,99.41,56.02
33769,99.41,56.02
33770,99.41,56.02
33771,99.41,56.02
33772,100.21,56.03
33773,99.41,56.02
33774,99.41,56.02
33775,99.41,56.02
33776,99.41,56.02
33777,99.41,56.02
33778,100.21,56.03
33779,100.21,56.03
33780,99.41,56.02
33781,99.41,56.02
33782,99.41,56.02
33783,99.41,56.02
33784,99.41,56.02
33785,99.41,56.02
33786,99.41,56.02
33787,100.21,56.03
33788,99.41,56.02
33789,99.41,56.02
33790,99.41,56.02
33791,99.41,56.02
33792,100.21,56.03
33793,99.41,56.02
33794,99.41,56.02
33795,99.41,56.02
33796,99.41,56.02
33797,99.41,56.02
33798,99.41,56.02
33799,99.41,56.02
33800,99.41,56.02
33801,100.21,56.03
33802,99.41,56.02
33803,99.41,56.02
33804,99.41,56.02
33805,99.41,56.02
33806,99.41,56.02
33807,99.41,56.02
33808,99.41,56.02
33809,99.41,56.02
33810,99.41,56.02
33811,99.41,56.02
33812,99.41,56.02
33813,99.41,56.02
33814,99.41,56.02
33815,99.41,56.02
33816,99.41,56.02
33817,99.41,56.02
33818,99.41,56.02
33819,99.41,56.02
33820,99.41,56.02
33821,99.41,56.02
33822,99.41,56.02
33823,99.41,56.02
33824,99.41,56.02
33825,99.41,56.02
33826,99.41,56.02
33827,99.41,56.02
33828,99.41,56.02
33829,99.41,56.02
33830,99.41,56.02
33831,99.41,56.02
33832,99.41,56.02
33833,99.41,56.02
33834,100.21,56.03
33835,100.21,56.03
33836,100.21,56.03
33837,100.21,56.03
33838,100.21,56.03
33839,100.21,56.03
33840,99.41,56.02
33841,99.41,56.02
33842,100.21,56.03
33843,99.41,56.02
33844,99.41,56.02
33845,99.41,56.02
33846,100.21,56.03
33847,100.21,56.03
33848,99.41,56.02
33849,99.41,56.02
33850,99.41,56.02
33851,99.41,56.02
33852,99.41,56.02
33853,99.41,56.02
33854,99.41,56.02
33855,99.41,56.02
33856,99.41,56.02
33857,99.41,56.02
33858,99.41,56.02
33859,99.41,56.02
33860,99.41,56.02
33861,99.41,56.02
33862,99.41,56.02
33863,99.41,56.02
33864,99.41,56.02
33865,99.41,56.02
33866,99.41,56.02
33867,99.41,56.02
33868,99.41,56.02
33869,99.41,56.02
33870,99.41,56.02
33871,99.41,56.02
33872,99.41,56.02
33873,99.41,56.02
33874,99.41,56.02
33875,99.41,56.02
33876,99.41,56.02
33877,99.41,56.02
33878,99.41,56.02
33879,99.41,56.02
33880,99.41,56.02
33881,99.41,56.02
33882,99.41,56.02
33883,99.41,56.02
33884,99.41,56.02
33885,99.41,56.02
33886,99.41,56.02
33887,99.41,56.02
33888,99.41,56.02
33889,99.41,56.02
33890,99.41,56.02
33891,99.41,56.02
33892,99.41,56.02
33893,99.41,56.02
33894,99.41,56.02
33895,99.41,56.02
33896,99.41,56.02
33897,99.41,56.02
33898,99.41,56.02
33899,99.41,56.02
33900,99.41,56.02
33901,99.41,56.02
33902,99.41,56.02
33903,99.41,56.02
33904,99.41,56.02
33905,99.41,56.02
33906,99.41,56.02
33907,99.41,56.02
33908,99.41,56.02
33909,99.41,56.02
33910,99.41,56.02
33911,99.41,56.02
33912,99.41,56.02
33913,99.41,56.02
33914,99.41,56.02
33915,99.41,56.02
33916,99.41,56.02
33917,99.41,56.02
33918,99.41,56.02
33919,99.41,56.02
33920,99.41,56.02
33921,99.41,56.02
33922,99.41,56.02
33923,99.41,56.02
33924,99.41,56.02
33925,100.21,56.03
33926,99.41,56.02
33927,99.41,56.02
33928,99.41,56.02
33929,99.41,56.02
33930,99.41,56.02
33931,99.41,56.02
33932,99.41,56.02
33933,99.41,56.02
33934,99.41,56.02
33935,99.41,56.02
33936,100.21,56.03
33937,100.21,56.03
33938,99.41,56.02
33939,99.41,56.02
33940,99.41,56.02
33941,99.41,56.02
33942,99.41,56.02
33943,99.41,56.02
33944,99.41,56.02
33945,99.41,56.02
33946,99.41,56.02
33947,99.41,56.02
33948,99.41,56.02
33949,99.41,56.02
33950,99.41,56.02
33951,99.41,56.02
33952,99.41,56.02
33953,99.41,56.02
33954,99.41,56.02
33955,99.41,56.02
33956,99.41,56.02
33957,99.41,56.02
33958,99.41,56.02
33959,99.41,56.02
33960,99.41,56.02
33961,99.41,56.02
33962,99.41,56.02
33963,99.41,56.02
33964,99.41,56.02
33965,99.41,56.02
33966,99.41,56.02
33967,99.41,56.02
33968,99.41,56.02
33969,99.41,56.02
33970,99.41,56.02
33971,99.41,56.02
33972,99.41,56.02
33973,99.41,56.02
33974,99.41,56.02
33975,99.41,56.02
33976,99.41,56.02
33977,99.41,56.02
33978,100.21,56.03
33979,99.41,56.02
33980,100.21,56.03
33981,100.21,56.03
33982,100.21,56.03
33983,100.21,56.03
33984,99.41,56.02
33985,99.41,56.02
33986,99.41,56.02
33987,99.41,56.02
33988,99.41,56.02
33989,99.41,56.02
33990,99.41,56.02
33991,99.41,56.02
33992,99.41,56.02
33993,99.41,56.02
33994,99.41,56.02
33995,99.41,56.02
33996,99.41,56.02
33997,99.41,56.02
33998,99.41,56.02
33999,99.41,56.02
34000,99.41,56.02
34001,99.41,56.02
34002,99.41,56.02
34003,100.21,56.03
34004,99.41,56.02
34005,99.41,56.02
34006,100.21,56.03
34007,100.21,56.03
34008,100.21,56.03
34009,99.41,56.02
34010,100.21,56.03
34011,99.41,56.02
34012,99.41,56.02
34013,99.41,56.02
34014,99.41,56.02
34015,99.41,56.02
34016,99.41,56.02
34017,99.41,56.02
34018,99.41,56.02
34019,99.41,56.02
34020,99.41,56.02
34021,99.41,56.02
34022,99.41,56.02
34023,99.41,56.02
34024,99.41,56.02
34025,99.41,56.02
34026,99.41,56.02
34027,99.41,56.02
34028,99.41,56.02
34029,99.41,56.02
34030,99.41,56.02
34031,99.41,56.02
34032,99.41,56.02
34033,99.41,56.02
34034,99.41,56.02
34035,99.41,56.02
34036,99.41,56.02
34037,99.41,56.02
34038,99.41,56.02
34039,99.41,56.02
34040,99.41,56.02
34041,99.41,56.02
34042,99.41,56.02
34043,99.41,56.02
34044,99.41,56.02
34045,99.41,56.02
34046,99.41,56.02
34047,99.41,56.02
34048,99.41,56.02
34049,99.41,56.02
34050,99.41,56.02
34051,99.41,56.02
34052,99.41,56.02
34053,99.41,56.02
34054,99.41,56.02
34055,99.41,56.02
34056,99.41,56.02
34057,99.41,56.02
34058,99.41,56.02
34059,99.41,56.02
34060,99.41,56.02
34061,99.41,56.02
34062,99.41,56.02
34063,100.21,56.03
34064,99.41,56.02
34065,99.41,56.02
34066,100.21,56.03
34067,99.41,56.02
34068,99.41,56.02
34069,99.41,56.02
34070,99.41,56.02
34071,99.41,56.02
34072,99.41,56.02
34073,99.41,56.02
34074,99.41,56.02
34075,99.41,56.02
34076,99.41,56.02
34077,99.41,56.02
34078,99.41,56.02
34079,99.41,56.02
34080,100.21,56.03
34081,100.21,56.03
34082,99.41,56.02
34083,100.21,56.03
34084,99.41,56.02
34085,100.21,56.03
34086,99.41,56.02
34087,99.41,56.02
34088,99.41,56.02
34089,99.41,56.02
34090,99.41,56.02
34091,99.41,56.02
34092,99.41,56.02
34093,99.41,56.02
34094,99.41,56.02
34095,100.21,56.03
34096,99.41,56.02
34097,100.21,56.03
34098,99.41,56.02
34099,100.21,56.03
34100,99.41,56.02
34101,99.41,56.02
34102,99.41,56.02
34103,99.41,56.02
34104,99.41,56.02
34105,99.41,56.02
34106,100.21,56.03
34107,99.41,56.02
34108,99.41,56.02
34109,99.41,56.02
34110,100.21,56.03
34111,99.41,56.02
34112,99.41,56.02
34113,99.41,56.02
34114,99.41,56.02
34115,99.41,56.02
34116,99.41,56.02
34117,99.41,56.02
34118,99.41,56.02
34119,99.41,56.02
34120,99.41,56.02
34121,100.21,56.03
34122,99.41,56.02
34123,99.41,56.02
34124,99.41,56.02
34125,99.41,56.02
34126,99.41,56.02
34127,99.41,56.02
34128,99.41,56.02
34129,99.41,56.02
34130,99.41,56.02
34131,99.41,56.02
34132,99.41,56.02
34133,99.41,56.02
34134,100.21,56.03
34135,99.41,56.02
34136,100.21,56.03
34137,99.41,56.02
34138,99.41,56.02
34139,99.41,56.02
34140,99.41,56.02
34141,100.21,56.03
34142,100.21,56.03
34143,100.21,56.03
34144,100.21,56.03
34145,100.21,56.03
34146,99.41,56.02
34147,100.21,56.03
34148,100.21,56.03
34149,99.41,56.02
34150,99.41,56.02
34151,99.41,56.02
34152,99.41,56.02
34153,99.41,56.02
34154,99.41,56.02
34155,99.41,56.02
34156,99.41,56.02
34157,99.41,56.02
34158,99.41,56.02
34159,99.41,56.02
34160,99.41,56.02
34161,99.41,56.02
34162,99.41,56.02
34163,99.41,56.02
34164,99.41,56.02
34165,99.41,56.02
34166,99.41,56.02
34167,99.41,56.02
34168,99.41,56.02
34169,99.41,56.02
34170,100.21,56.03
34171,100.21,56.03
34172,100.21,56.03
34173,100.21,56.03
34174,100.21,56.03
34175,100.21,56.03
34176,100.21,56.03
34177,100.21,56.03
34178,100.21,56.03
34179,99.41,56.02
34180,99.41,56.02
34181,99.41,56.02
34182,100.21,56.03
34183,100.21,56.03
34184,100.21,56.03
34185,99.41,56.02
34186,99.41,56.02
34187,99.41,56.02
34188,100.21,56.03
34189,99.41,56.02
34190,100.21,56.03
34191,100.21,56.03
34192,100.21,56.03
34193,100.21,56.03
34194,99.41,56.02
34195,99.41,56.02
34196,99.41,56.02
34197,99.41,56.02
34198,99.41,56.02
34199,99.41,56.02
34200,99.41,56.02
34201,99.41,56.02
34202,99.41,56.02
34203,99.41,56.02
34204,99.41,56.02
34205,99.41,56.02
34206,99.41,56.02
34207,99.41,56.02
34208,99.41,56.02
34209,99.41,56.02
34210,100.21,56.03
34211,100.21,56.03
34212,100.21,56.03
34213,100.21,56.03
34214,100.21,56.03
34215,99.41,56.02
34216,99.41,56.02
34217,100.21,56.03
34218,100.21,56.03
34219,100.21,56.03
34220,99.41,56.02
34221,99.41,56.02
34222,99.41,56.02
34223,99.41,56.02
34224,99.41,56.02
34225,100.21,56.03
34226,99.41,56.02
34227,99.41,56.02
34228,99.41,56.02
34229,99.41,56.02
34230,99.41,56.02
34231,99.41,56.02
34232,99.41,56.02
34233,99.41,56.02
34234,99.41,56.02
34235,99.41,56.02
34236,99.41,56.02
34237,99.41,56.02
34238,99.41,56.02
34239,100.21,56.03
34240,99.41,56.02
34241,99.41,56.02
34242,100.21,56.03
34243,100.21,56.03
34244,100.21,56.03
34245,99.41,56.02
34246,99.41,56.02
34247,100.21,56.03
34248,99.41,56.02
34249,99.41,56.02
34250,100.21,56.03
34251,99.41,56.02
34252,100.21,56.03
34253,100.21,56.03
34254,100.21,56.03
34255,99.41,56.02
34256,99.41,56.02
34257,99.41,56.02
34258,99.41,56.02
34259,99.41,56.02
34260,99.41,56.02
34261,99.41,56.02
34262,99.41,56.02
34263,99.41,56.02
34264,99.41,56.02
34265,99.41,56.02
34266,99.41,56.02
34267,99.41,56.02
34268,99.41,56.02
34269,99.41,56.02
34270,99.41,56.02
34271,99.41,56.02
34272,100.21,56.03
34273,99.41,56.02
34274,99.41,56.02
34275,99.41,56.02
34276,99.41,56.02
34277,100.21,56.03
34278,100.21,56.03
34279,100.21,56.03
34280,100.21,56.03
34281,100.21,56.03
34282,99.41,56.02
34283,100.21,56.03
34284,99.41,56.02
34285,99.41,56.02
34286,99.41,56.02
34287,99.41,56.02
34288,100.21,56.03
34289,99.41,56.02
34290,100.21,56.03
34291,99.41,56.02
34292,99.41,56.02
34293,99.41,56.02
34294,99.41,56.02
34295,99.41,56.02
34296,99.41,56.02
34297,99.41,56.02
34298,99.41,56.02
34299,99.41,56.02
34300,99.41,56.02
34301,100.21,56.03
34302,100.21,56.03
34303,100.21,56.03
34304,100.21,56.03
34305,100.21,56.03
34306,99.41,56.02
34307,100.21,56.03
34308,100.21,56.03
34309,100.21,56.03
34310,99.41,56.02
34311,100.21,56.03
34312,100.21,56.03
34313,99.41,56.02
34314,99.41,56.02
34315,99.41,56.02
34316,99.41,56.02
34317,99.41,56.02
34318,99.41,56.02
34319,99.41,56.02
34320,99.41,56.02
34321,99.41,56.02
34322,99.41,56.02
34323,99.41,56.02
34324,99.41,56.02
34325,99.41,56.02
34326,99.41,56.02
34327,99.41,56.02
34328,99.41,56.02
34329,99.41,56.02
34330,99.41,56.02
34331,99.41,56.02
34332,99.41,56.02
34333,99.41,56.02
34334,99.41,56.02
34335,99.41,56.02
34336,99.41,56.02
34337,99.41,56.02
34338,99.41,56.02
34339,99.41,56.02
34340,99.41,56.02
34341,99.41,56.02
34342,99.41,56.02
34343,99.41,56.02
34344,99.41,56.02
34345,99.41,56.02
34346,99.41,56.02
34347,99.41,56.02
34348,99.41,56.02
34349,99.41,56.02
34350,99.41,56.02
34351,99.41,56.02
34352,99.41,56.02
34353,99.41,56.02
34354,99.41,56.02
